t  x  y  th  vel  obstacle
51869  -0.76995  -0.95231  149  0.18686  0
52025  -0.79413  -0.93813  146  0.18203  0
52181  -0.81681  -0.92294  142  0.17771  0
52338  -0.83795  -0.90669  141  0.17367  0
52494  -0.85827  -0.89039  141  0.16944  0
52650  -0.87824  -0.87467  142  0.16685  0
52806  -0.89804  -0.85936  142  0.16559  0
52963  -0.91782  -0.84433  135  0.16242  0
53119  -0.93507  -0.82713  126  0.14158  0
53275  -0.94757  -0.80997  115  0.12278  0
53431  -0.95564  -0.79341  110  0.13550  0
53588  -0.96284  -0.77440  106  0.14735  0
53744  -0.96921  -0.75324  103  0.15809  0
53900  -0.97484  -0.73020  101  0.16766  0
54056  -0.97977  -0.70554  99  0.17605  0
54213  -0.98407  -0.67949  97  0.18333  0
54369  -0.98779  -0.65224  96  0.18956  0
54525  -0.99098  -0.62398  95  0.19483  0
54681  -0.99371  -0.59489  94  0.19924  0
54838  -0.99602  -0.56509  93  0.20286  0
54994  -0.99795  -0.53472  92  0.20580  0
55150  -0.99955  -0.50389  92  0.20814  0
55306  -1.00087  -0.47270  91  0.20996  0
55463  -1.00193  -0.44122  91  0.21133  0
55619  -1.00278  -0.40954  86  0.19543  0
55775  -1.00102  -0.38027  81  0.18294  0
55931  -0.99695  -0.35314  76  0.17362  0
56088  -0.99095  -0.32780  72  0.16667  0
56244  -0.98330  -0.30399  68  0.16188  0
56395  -0.97432  -0.28143  65  0.15874  0
56552  -0.96433  -0.25982  72  0.16850  0
56709  -0.95678  -0.23570  78  0.17871  0
56865  -0.95130  -0.20946  82  0.18845  0
57021  -0.94761  -0.18143  85  0.19725  0
57178  -0.94541  -0.15193  88  0.20489  0
57334  -0.94448  -0.12121  90  0.21132  0
57490  -0.94457  -0.08951  91  0.21655  0
57646  -0.94551  -0.05704  92  0.22067  1
57803  -0.94712  -0.02398  93  0.22375  1
57959  -0.94925  0.00952  94  0.22591  1
58115  -0.95176  0.04331  94  0.22725  1
58271  -0.95454  0.07728  94  0.22787  1
58428  -0.95749  0.11134  95  0.22786  0
58584  -0.96052  0.14538  95  0.22731  0
58740  -0.96356  0.17934  94  0.23885  0
58896  -0.96654  0.21504  94  0.23489  0
59053  -0.96940  0.25016  94  0.23090  0
59209  -0.97208  0.28469  94  0.22690  0
59365  -0.97452  0.31864  93  0.22290  0
59521  -0.97670  0.35200  93  0.21889  0
59678  -0.97856  0.38478  92  0.21486  0
59834  -0.98007  0.41698  92  0.21082  0
59990  -0.98119  0.44858  91  0.20674  0
60146  -0.98187  0.47958  90  0.20262  0
60303  -0.98209  0.50998  89  0.19844  0
60459  -0.98179  0.53974  88  0.19418  0
60615  -0.98095  0.56886  87  0.18984  0
60771  -0.97950  0.59730  85  0.18541  0
60928  -0.97741  0.62503  84  0.18090  0
61084  -0.97463  0.65202  82  0.17631  0
61240  -0.97109  0.67823  80  0.17168  0
61396  -0.96676  0.70362  78  0.16702  0
61553  -0.96157  0.72813  75  0.16242  0
61709  -0.95547  0.75171  72  0.15793  0
61865  -0.94839  0.77432  69  0.15366  0
62021  -0.94027  0.79589  60  0.14094  0
62178  -0.92981  0.81427  50  0.13133  0
62334  -0.91730  0.82948  40  0.12666  0
62490  -0.90290  0.84187  31  0.12504  0
62646  -0.88694  0.85173  22  0.12372  0
62803  -0.86985  0.85897  14  0.12093  0
62959  -0.85225  0.86337  5  0.11790  0
63115  -0.83464  0.86492  -3  0.11796  0
63271  -0.81697  0.86397  -10  0.11981  0
63428  -0.79927  0.86084  -15  0.12301  0
63584  -0.78152  0.85583  -6  0.12802  0
63740  -0.76242  0.85382  1  0.13566  0
63896  -0.74207  0.85429  6  0.14425  0
64053  -0.72058  0.85675  10  0.15277  0
64209  -0.69802  0.86081  12  0.16072  0
64365  -0.67451  0.86611  14  0.16785  0
64521  -0.65011  0.87233  15  0.17410  0
64678  -0.62492  0.87922  15  0.17947  0
64834  -0.59901  0.88654  15  0.18403  0
64990  -0.57247  0.89412  15  0.18786  0
65146  -0.54536  0.90180  15  0.19104  0
65303  -0.51774  0.90945  14  0.19367  0
65459  -0.48968  0.91697  14  0.19583  0
65615  -0.46123  0.92427  13  0.19760  0
65771  -0.43243  0.93129  12  0.19904  0
65928  -0.40334  0.93800  12  0.20022  0
66084  -0.37398  0.94434  11  0.20117  0
66240  -0.34441  0.95032  10  0.20193  0
66396  -0.31464  0.95591  9  0.20255  0
66553  -0.28470  0.96110  9  0.20304  0
66709  -0.25463  0.96592  8  0.20343  0
66865  -0.22444  0.97035  7  0.20374  0
67021  -0.19415  0.97442  6  0.20397  0
67178  -0.16378  0.97814  6  0.20414  0
67334  -0.13335  0.98153  5  0.20425  0
67490  -0.10286  0.98460  5  0.20431  0
67646  -0.07234  0.98738  4  0.20432  0
67803  -0.04180  0.98987  4  0.20429  0
67959  -0.01123  0.99211  3  0.20421  0
68115  0.01933  0.99410  3  0.20408  0
68271  0.04989  0.99587  2  0.20390  0
68428  0.08044  0.99743  2  0.20366  0
68584  0.11096  0.99878  2  0.20335  0
68747  0.14144  0.99994  1  0.20298  0
68903  0.17187  1.00092  1  0.20253  0
69059  0.20224  1.00172  1  0.20200  0
69216  0.23253  1.00234  0  0.20136  0
69372  0.26273  1.00278  0  0.20062  0
69528  0.29283  1.00303  0  0.19975  0
69684  0.32279  1.00310  0  0.19875  3
69841  0.35260  1.00296  0  0.19760  3
69997  0.38224  1.00261  -1  0.19628  3
70153  0.41168  1.00201  -1  0.19478  3
70309  0.44088  1.00116  -2  0.19308  3
70466  0.46982  1.00002  -2  0.19118  3
70622  0.49846  0.99856  -3  0.18905  3
70778  0.52676  0.99676  -4  0.18668  3
70934  0.55467  0.99456  -5  0.18408  3
71091  0.58216  0.99192  -6  0.18124  3
71247  0.60917  0.98880  -7  0.17816  3
71403  0.63564  0.98515  -9  0.17486  3
71559  0.66152  0.98091  -10  0.17135  3
71716  0.68676  0.97603  -12  0.16768  0
71872  0.71128  0.97043  -15  0.16389  0
72028  0.73502  0.96406  -17  0.16005  0
72184  0.75793  0.95686  -20  0.15626  0
72341  0.77992  0.94876  -23  0.15262  0
72497  0.80094  0.93968  -26  0.14926  0
72653  0.82091  0.92957  -30  0.14633  0
72809  0.83979  0.91836  -34  0.14400  0
72966  0.85750  0.90601  -39  0.14242  0
73122  0.87401  0.89245  -44  0.14172  0
73278  0.88927  0.87765  -48  0.14202  0
73434  0.90326  0.86159  -53  0.14326  0
73591  0.91602  0.84429  -57  0.14532  0
73747  0.92758  0.82581  -61  0.14805  0
73903  0.93802  0.80621  -65  0.15126  0
74059  0.94739  0.78555  -68  0.15481  0
74216  0.95576  0.76389  -71  0.15856  0
74372  0.96320  0.74130  -74  0.16238  0
74528  0.96977  0.71784  -76  0.16618  0
74684  0.97554  0.69359  -78  0.16987  0
74841  0.98058  0.66862  -80  0.17341  0
74997  0.98495  0.64297  -81  0.17675  0
75153  0.98872  0.61673  -83  0.17986  0
75309  0.99195  0.58995  -84  0.18273  0
75466  0.99468  0.56267  -85  0.18535  0
75622  0.99698  0.53497  -86  0.18773  0
75778  0.99889  0.50687  -86  0.18988  0
75934  1.00047  0.47843  -87  0.19180  0
76091  1.00174  0.44969  -87  0.19351  0
76247  1.00276  0.42068  -88  0.19503  0
76403  1.00356  0.39144  -88  0.19637  0
76559  1.00417  0.36199  -89  0.19754  0
76716  1.00463  0.33236  -89  0.19857  0
76872  1.00495  0.30258  -89  0.19945  0
77028  1.00518  0.27266  -89  0.20021  0
77184  1.00531  0.24263  -89  0.20086  0
77341  1.00539  0.21250  -89  0.20141  0
77497  1.00541  0.18229  -90  0.20187  0
77653  1.00540  0.15201  -90  0.20225  4
77809  1.00537  0.12167  -90  0.20255  4
77966  1.00532  0.09129  -90  0.20278  4
78122  1.00526  0.06087  -90  0.20294  4
78278  1.00520  0.03043  -90  0.20304  4
78434  1.00514  -0.00003  -90  0.20308  4
78591  1.00507  -0.03049  -90  0.20305  4
78747  1.00501  -0.06094  -90  0.20295  4
78903  1.00495  -0.09139  -90  0.20279  4
79059  1.00487  -0.12181  -90  0.20255  4
79216  1.00478  -0.15219  -90  0.20224  4
79372  1.00467  -0.18252  -90  0.20183  0
79528  1.00451  -0.21280  -90  0.20133  0
79684  1.00431  -0.24300  -90  0.20071  0
79841  1.00405  -0.27310  -90  0.19998  0
79997  1.00370  -0.30310  -90  0.19912  0
80153  1.00324  -0.33296  -91  0.19810  0
80309  1.00266  -0.36267  -91  0.19693  0
80466  1.00193  -0.39220  -91  0.19558  0
80622  1.00101  -0.42152  -92  0.19404  0
80778  0.99988  -0.45061  -92  0.19230  0
80934  0.99849  -0.47942  -93  0.19034  0
81091  0.99682  -0.50792  -94  0.18814  0
81247  0.99482  -0.53607  -94  0.18571  0
81403  0.99244  -0.56383  -95  0.18304  0
81559  0.98963  -0.59114  -96  0.18012  0
81716  0.98634  -0.61796  -98  0.17696  0
81872  0.98252  -0.64423  -99  0.17359  0
82028  0.97810  -0.66989  -101  0.17002  0
82184  0.97303  -0.69488  -103  0.16630  0
82341  0.96724  -0.71914  -105  0.16248  0
82497  0.96066  -0.74261  -108  0.15864  0
82653  0.95322  -0.76521  -111  0.15488  0
