t  x  y  th  vel  obstacle
61242  0.70340  0.97153  -14  0.16507  0
61398  0.72742  0.96549  -16  0.16122  0
61555  0.75061  0.95864  -19  0.15737  0
61711  0.77291  0.95091  -22  0.15363  0
61867  0.79425  0.94222  -25  0.15013  0
62023  0.81458  0.93252  -29  0.14701  0
62180  0.83381  0.92174  -33  0.14444  0
62336  0.85190  0.90981  -37  0.14258  0
62492  0.86879  0.89669  -42  0.14159  0
62648  0.88444  0.88233  -47  0.14157  0
62805  0.89881  0.86670  -52  0.14253  0
62961  0.91194  0.84983  -56  0.14435  0
63117  0.92387  0.83176  -60  0.14689  0
63274  0.93466  0.81254  -64  0.14997  0
63430  0.94436  0.79225  -67  0.15343  0
63586  0.95304  0.77093  -70  0.15714  0
63742  0.96077  0.74867  -73  0.16095  0
63899  0.96761  0.72551  -75  0.16478  0
64055  0.97363  0.70154  -77  0.16852  0
64211  0.97891  0.67682  -79  0.17212  0
64367  0.98349  0.65141  -81  0.17554  0
64524  0.98746  0.62538  -82  0.17873  0
64680  0.99086  0.59879  -83  0.18170  0
64836  0.99375  0.57169  -84  0.18441  0
64992  0.99619  0.54413  -85  0.18688  0
65149  0.99823  0.51618  -86  0.18911  0
65305  0.99992  0.48786  -87  0.19111  0
65461  1.00129  0.45923  -87  0.19290  0
65617  1.00239  0.43031  -88  0.19449  0
65774  1.00327  0.40115  -88  0.19589  0
65930  1.00394  0.37178  -89  0.19712  0
66086  1.00445  0.34221  -89  0.19820  0
66242  1.00482  0.31249  -89  0.19914  0
66399  1.00508  0.28262  -89  0.19994  0
66555  1.00525  0.25263  -89  0.20063  0
66711  1.00534  0.22253  -89  0.20122  0
66867  1.00539  0.19235  -89  0.20171  0
67024  1.00539  0.16209  -90  0.20212  4
67180  1.00537  0.13177  -90  0.20245  4
67336  1.00532  0.10141  -90  0.20271  4
67492  1.00527  0.07100  -90  0.20289  4
67649  1.00522  0.04057  -90  0.20302  4
67805  1.00516  0.01011  -90  0.20308  4
67961  1.00510  -0.02035  -90  0.20307  4
68117  1.00504  -0.05081  -90  0.20301  4
68274  1.00498  -0.08126  -90  0.20287  4
