t  x  y  th  vel  obstacle
65386  -0.12798  1.05909  -6  0.21535  0
65538  -0.09588  1.05549  -6  0.21584  0
65689  -0.06371  1.05183  -6  0.21600  0
65841  -0.03151  1.04817  -6  0.21589  0
65993  0.00067  1.04458  -6  0.21555  0
66144  0.03281  1.04108  -6  0.21501  0
66295  0.06489  1.03770  -5  0.21432  0
66445  0.09687  1.03447  -5  0.21348  0
66597  0.12875  1.03140  -5  0.21253  0
66748  0.16049  1.02849  -4  0.21147  0
66900  0.19209  1.02573  -4  0.21032  0
67050  0.22353  1.02311  -4  0.20907  0
67201  0.25479  1.02062  -4  0.20772  0
67352  0.28586  1.01825  -4  0.20627  0
67502  0.31672  1.01595  -4  0.20471  0
67652  0.34734  1.01372  -4  0.20303  0
67803  0.37771  1.01150  -4  0.20121  0
67955  0.40781  1.00927  -4  0.19924  0
68106  0.43761  1.00698  -4  0.19711  0
68259  0.46708  1.00459  -4  0.19479  0
68409  0.49619  1.00205  -5  0.19229  0
68560  0.52490  0.99931  -6  0.18958  0
68711  0.55318  0.99632  -6  0.18666  0
68862  0.58098  0.99301  -7  0.18352  0
69011  0.60826  0.98934  -8  0.18016  0
69163  0.63497  0.98522  -10  0.17660  0
69315  0.66106  0.98061  -11  0.17285  0
69466  0.68646  0.97542  -13  0.16896  0
69617  0.71113  0.96959  -15  0.16496  0
69768  0.73499  0.96304  -17  0.16093  0
69919  0.75799  0.95571  -20  0.15695  0
70071  0.78006  0.94751  -23  0.15314  0
70222  0.80113  0.93838  -26  0.14961  0
70373  0.82116  0.92824  -30  0.14654  0
70524  0.84006  0.91704  -34  0.14406  0
70675  0.85780  0.90470  -39  0.14236  0
70827  0.87433  0.89117  -44  0.14155  0
70977  0.88960  0.87642  -48  0.14175  0
71129  0.90359  0.86041  -53  0.14292  0
71279  0.91634  0.84317  -57  0.14493  0
71431  0.92790  0.82476  -61  0.14761  0
71581  0.93833  0.80523  -65  0.15080  0
71732  0.94769  0.78464  -68  0.15435  0
71883  0.95604  0.76304  -71  0.15809  0
72034  0.96346  0.74052  -74  0.16192  0
72185  0.97001  0.71713  -76  0.16573  0
72335  0.97577  0.69295  -78  0.16944  0
72486  0.98079  0.66803  -80  0.17300  0
72637  0.98515  0.64245  -81  0.17637  0
72787  0.98890  0.61626  -83  0.17950  0
72940  0.99211  0.58953  -84  0.18240  0
73091  0.99483  0.56230  -85  0.18505  0
73241  0.99711  0.53464  -86  0.18745  0
73394  0.99901  0.50659  -86  0.18962  0
73544  1.00057  0.47819  -87  0.19157  0
73696  1.00184  0.44948  -88  0.19331  0
73846  1.00284  0.42050  -88  0.19485  0
73997  1.00363  0.39128  -88  0.19621  0
74147  1.00423  0.36186  -89  0.19740  2
74298  1.00468  0.33225  -89  0.19844  2
74448  1.00500  0.30249  -89  0.19934  2
74599  1.00521  0.27259  -89  0.20011  0
74750  1.00535  0.24257  -89  0.20078  0
74900  1.00541  0.21246  -89  0.20134  0
75051  1.00543  0.18225  -90  0.20181  0
75203  1.00542  0.15198  -90  0.20220  0
75354  1.00538  0.12165  -90  0.20250  0
75506  1.00533  0.09128  -90  0.20274  0
75656  1.00527  0.06087  -90  0.20291  0
75807  1.00520  0.03043  -90  0.20302  0
75957  1.00514  -0.00002  -90  0.20306  0
76107  1.00508  -0.03048  -90  0.20303  0
76258  1.00501  -0.06094  -90  0.20294  0
76408  1.00495  -0.09138  -90  0.20278  0
76559  1.00487  -0.12179  -90  0.20255  0
76709  1.00478  -0.15218  -90  0.20223  0
76860  1.00466  -0.18251  -90  0.20183  0
77010  1.00451  -0.21278  -90  0.20133  0
77160  1.00431  -0.24298  -90  0.20071  0
77310  1.00404  -0.27309  -90  0.19998  0
77461  1.00369  -0.30308  -90  0.19912  0
77612  1.00324  -0.33295  -91  0.19811  0
77763  1.00266  -0.36266  -91  0.19694  0
77913  1.00192  -0.39219  -91  0.19559  0
78065  1.00101  -0.42151  -92  0.19405  0
78215  0.99987  -0.45060  -92  0.19230  0
78366  0.99849  -0.47941  -93  0.19034  0
78518  0.99682  -0.50791  -94  0.18815  0
78669  0.99482  -0.53607  -94  0.18572  0
78820  0.99244  -0.56382  -95  0.18304  0
78971  0.98963  -0.59113  -96  0.18012  0
79122  0.98634  -0.61795  -98  0.17697  0
79273  0.98252  -0.64422  -99  0.17359  0
79424  0.97810  -0.66988  -101  0.17002  0
79575  0.97303  -0.69488  -103  0.16630  0
79726  0.96724  -0.71914  -105  0.16248  0
79878  0.96066  -0.74261  -108  0.15864  0
80029  0.95322  -0.76521  -111  0.15488  0
80180  0.94487  -0.78689  -114  0.15131  0
80331  0.93553  -0.80757  -117  0.14806  0
80481  0.92513  -0.82720  -121  0.14530  0
80632  0.91363  -0.84571  -126  0.14318  0
80784  0.90096  -0.86305  -130  0.14186  0
80934  0.88708  -0.87918  -135  0.14145  0
81085  0.87195  -0.89406  -140  0.14204  0
81236  0.85556  -0.90767  -144  0.14356  0
81388  0.83794  -0.92005  -149  0.14587  0
81539  0.81915  -0.93126  -153  0.14878  0
81690  0.79924  -0.94135  -156  0.15215  0
81840  0.77829  -0.95039  -159  0.15580  0
81991  0.75635  -0.95845  -162  0.15961  0
82143  0.73350  -0.96560  -165  0.16346  0
82294  0.70980  -0.97189  -167  0.16726  0
82447  0.68533  -0.97742  -169  0.17093  0
82597  0.66014  -0.98223  -170  0.17443  0
82747  0.63431  -0.98639  -172  0.17772  0
82899  0.60789  -0.98997  -173  0.18077  0
83049  0.58095  -0.99302  -174  0.18358  0
83200  0.55354  -0.99560  -175  0.18613  0
83351  0.52570  -0.99776  -176  0.18845  0
83502  0.49749  -0.99955  -177  0.19053  0
83654  0.46895  -1.00101  -177  0.19239  0
83805  0.44011  -1.00219  -178  0.19404  0
83956  0.41102  -1.00312  -178  0.19551  0
84107  0.38170  -1.00385  -178  0.19680  4
84257  0.35219  -1.00440  -179  0.19792  4
84408  0.32251  -1.00481  -179  0.19890  4
84559  0.29267  -1.00509  -179  0.19975  0
84710  0.26271  -1.00528  -179  0.20047  0
84862  0.23264  -1.00539  -179  0.20109  0
85013  0.20248  -1.00544  -179  0.20161  0
85164  0.17223  -1.00545  179  0.20205  0
85316  0.14193  -1.00543  179  0.20240  0
85466  0.11157  -1.00539  179  0.20268  0
85617  0.08117  -1.00534  179  0.20288  0
85767  0.05073  -1.00528  179  0.20303  0
85917  0.02028  -1.00522  179  0.20311  0
86068  -0.01019  -1.00516  179  0.20313  0
86219  -0.04066  -1.00510  179  0.20308  0
86369  -0.07112  -1.00504  179  0.20297  0
86519  -0.10156  -1.00498  179  0.20278  0
86670  -0.13198  -1.00491  179  0.20252  0
86822  -0.16236  -1.00481  179  0.20218  0
86972  -0.19269  -1.00470  179  0.20175  0
87123  -0.22295  -1.00454  179  0.20122  0
87274  -0.25313  -1.00433  179  0.20057  0
87425  -0.28321  -1.00405  179  0.19980  0
87576  -0.31318  -1.00368  179  0.19889  0
87726  -0.34301  -1.00320  178  0.19783  0
87878  -0.37268  -1.00258  178  0.19661  0
88029  -0.40216  -1.00181  178  0.19520  0
88181  -0.43143  -1.00084  177  0.19360  0
88331  -0.46044  -0.99964  177  0.19179  0
88482  -0.48917  -0.99819  176  0.18975  0
88633  -0.51758  -0.99643  175  0.18748  0
88785  -0.54562  -0.99432  174  0.18496  0
88936  -0.57326  -0.99182  173  0.18220  0
89087  -0.60043  -0.98888  172  0.17920  0
89238  -0.62709  -0.98544  171  0.17595  0
89391  -0.65317  -0.98144  169  0.17250  0
89541  -0.67863  -0.97683  167  0.16886  0
89692  -0.70340  -0.97153  165  0.16507  0
