t  x  y  th  vel  obstacle
45356  -0.13962  0.75616  -18  0.18672  0
45507  -0.11310  0.74715  -15  0.18814  0
45658  -0.08589  0.73966  -12  0.19017  0
45810  -0.05799  0.73371  -8  0.19279  0
45961  -0.02941  0.72932  -5  0.19593  0
46115  -0.00015  0.72648  -2  0.19948  0
46265  0.02974  0.72514  0  0.20330  0
46416  0.06023  0.72524  2  0.20723  0
46566  0.09128  0.72671  4  0.21114  0
46716  0.12284  0.72943  6  0.21486  0
46867  0.15483  0.73330  8  0.21826  0
47019  0.18720  0.73820  10  0.22123  0
47169  0.21988  0.74399  11  0.22367  0
47319  0.25278  0.75053  12  0.22548  0
47471  0.28584  0.75768  12  0.22662  0
47622  0.31897  0.76529  13  0.22703  0
47773  0.35209  0.77321  13  0.22668  0
47923  0.38512  0.78129  13  0.22557  0
48074  0.41797  0.78940  13  0.22368  0
48226  0.45056  0.79738  13  0.22103  0
48377  0.48280  0.80511  12  0.21763  0
48527  0.51461  0.81244  12  0.21352  0
48678  0.54591  0.81925  11  0.20872  0
48828  0.57660  0.82541  10  0.20328  0
48979  0.60661  0.83080  8  0.19727  0
49130  0.63586  0.83532  7  0.19074  0
49280  0.66425  0.83885  5  0.18380  0
49431  0.69171  0.84128  2  0.17654  0
49583  0.71816  0.84253  0  0.16909  0
49733  0.74353  0.84250  -3  0.16162  0
49885  0.76773  0.84111  -7  0.15432  0
50036  0.79070  0.83827  -11  0.14741  0
50188  0.81239  0.83393  -16  0.14116  0
50339  0.83272  0.82802  -21  0.13585  0
50491  0.85166  0.82051  -27  0.13177  0
50641  0.86918  0.81135  -33  0.12914  0
50791  0.88525  0.80054  -40  0.12816  0
50943  0.89992  0.78812  -46  0.12870  0
51094  0.91325  0.77415  -52  0.13056  0
51245  0.92530  0.75872  -57  0.13348  0
51395  0.93615  0.74189  -61  0.13719  0
51547  0.94586  0.72375  -65  0.14144  0
51699  0.95451  0.70438  -69  0.14601  0
51850  0.96218  0.68386  -72  0.15072  0
52001  0.96895  0.66229  -75  0.15543  0
52153  0.97488  0.63974  -77  0.16003  0
52304  0.98005  0.61630  -79  0.16445  0
52456  0.98453  0.59205  -81  0.16862  0
52607  0.98839  0.56705  -82  0.17252  0
52757  0.99169  0.54138  -83  0.17612  0
52909  0.99448  0.51511  -84  0.17943  0
53060  0.99683  0.48830  -88  0.18239  0
53212  0.99733  0.46095  -95  0.17202  0
53363  0.99469  0.43528  -102  0.16519  0
53513  0.98919  0.41112  -109  0.16146  0
53664  0.98113  0.38828  -115  0.16018  0
53816  0.97081  0.36658  -120  0.16066  0
53967  0.95855  0.34583  -124  0.16224  0
54117  0.94467  0.32585  -128  0.16434  0
54268  0.92948  0.30643  -130  0.16651  0
54419  0.91329  0.28742  -131  0.16846  0
54569  0.89641  0.26861  -132  0.17000  0
54720  0.87913  0.24985  -132  0.17105  0
